ID đơn hàng,ID sản phẩm,Tên sản phẩm,Sku,Id Sku,Sku người bán,Giá,Payment Amount,Đơn vị tiền tệ,Số lượng,Phương thức thanh toán,Trạng thái đơn hàng,Tên người dùng nhà sáng tạo,Loại nội dung,Id nội dung,commission model,Tỷ lệ khấu trừ Thuế TNCN,Thuế TNCN ước tính,Thuế TNCN thực tế,Tỷ lệ hoa hồng tiêu chuẩn,Cơ sở hoa hồng ước tính,Thanh toán hoa hồng tiêu chuẩn ước tính,Cơ sở hoa hồng thực tế,Thanh toán hoa hồng thực tế,Tỷ lệ hoa hồng Quảng cáo cửa hàng,Thanh toán hoa hồng Quảng cáo cửa hàng ước tính,Thanh toán hoa hồng Quảng cáo cửa hàng thực tế,Thưởng đồng chi trả cho nhà sáng tạo ước tính,Thưởng đồng chi trả cho nhà sáng tạo thực tế,Trả hàng & hoàn tiền,Hoàn tiền,Thời gian đã tạo,Thời gian thanh toán,Thời gian sẵn sàng vận chuyển,Order Delivery Time,Thời gian hoàn thành đơn hàng,Thời gian hoa hồng đã thanh toán,Platform
579771202140079558,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,392483,538381,VND,1,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Video,7495195704311188744,fixed commission,0,0,0,12,392483,47098,,,,,,,,0,0,27/07/2025 14:02:59,30/07/2025 13:38:22,27/07/2025 14:03:01,30/07/2025 13:38:22,,02/08/2025 11:09:53,TTS
579771202140079558,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,389,VND,1,Thanh toán khi giao hàng,Đang xử lý,hoaithutc_0,Video,7530996251668532488,fixed commission,0,0,0,8,0,,,,,,,,,0,0,27/07/2025 14:02:59,30/07/2025 13:38:22,27/07/2025 14:03:01,30/07/2025 13:38:22,,02/08/2025 11:09:53,TTS
579773595336214078,1730384567223617882,"Phân bón Cheatumig phòng héo xanh , tuyến trùng rễ , lở cổ rễ , cải tạo đất phục hồi bộ rễ, vàng lá, héo xanh toàn diện TC 1kg tron grau đạm cá cô đặcmeocham cay thu oct trichoderma dế hữu phân bón phân bón đạm hữu p hân",1 Gói,1731955669119894874,,160000,198252,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Video,7458977953196543239,fixed commission,0,0,0,,160000,,,,12,19200,,,,0,0,27/07/2025 17:59:01,,27/07/2025 17:59:02,,,,TTS
579773595336214078,1731155073428326746,"Phân bón Magie Kẽm - Bổ sung trung vi lượng, GA3 cho tất cả các loại cây trồng, mọi giai đoạn của cây (50gr pha 2 bình) đạm hữu kíchrễ thuốc kích npk tinh canxi bomaster",1 Gói,1731955104241452378,,0,1148,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Video,7458977953196543239,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 17:59:01,,27/07/2025 17:59:02,,,,TTS
579774201273681704,1731155073428326746,"Phân bón Magie Kẽm - Bổ sung trung vi lượng, GA3 cho tất cả các loại cây trồng, mọi giai đoạn của cây (50gr pha 2 bình) đạm hữu kíchrễ thuốc kích npk tinh canxi bomaster",1 Gói,1731955104241452378,,0,1416,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 18:55:34,30/07/2025 15:14:25,27/07/2025 18:55:35,30/07/2025 15:14:25,,02/08/2025 09:32:46,TTS
579774201273681704,1732115677373040986,"Kích Rễ BIO Hữu Cơ ROOTS 1kg - Bung Chồi, Ra Cơi, Vọt Đọt, Kích Rễ, Đẻ Nhánh, Tạo Mầm, Phục Hồi Cây Thối Rễ, Vàng Lá ( Hủ 1kg )",1 Hủ,1731955358228841818,,150000,302184,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,20,150000,30000,,,,,,,,0,0,27/07/2025 18:55:34,30/07/2025 15:14:25,27/07/2025 18:55:35,30/07/2025 15:14:25,,02/08/2025 09:32:46,TTS
579774233094817656,1732115677373040986,"Kích Rễ BIO Hữu Cơ ROOTS 1kg - Bung Chồi, Ra Cơi, Vọt Đọt, Kích Rễ, Đẻ Nhánh, Tạo Mầm, Phục Hồi Cây Thối Rễ, Vàng Lá ( Hủ 1kg )",1 Hủ,1731955358228841818,,150000,308786,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,20,150000,30000,,,,,,,,0,0,27/07/2025 18:57:04,31/07/2025 14:53:19,27/07/2025 18:57:06,31/07/2025 14:53:19,,03/08/2025 07:54:57,TTS
579774233094817656,1731155073428326746,"Phân bón Magie Kẽm - Bổ sung trung vi lượng, GA3 cho tất cả các loại cây trồng, mọi giai đoạn của cây (50gr pha 2 bình) đạm hữu kíchrễ thuốc kích npk tinh canxi bomaster",1 Gói,1731955104241452378,,0,1614,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 18:57:04,31/07/2025 14:53:19,27/07/2025 18:57:06,31/07/2025 14:53:19,,03/08/2025 07:54:57,TTS
579774277821760785,1731155073428326746,"Phân bón Magie Kẽm - Bổ sung trung vi lượng, GA3 cho tất cả các loại cây trồng, mọi giai đoạn của cây (50gr pha 2 bình) đạm hữu kíchrễ thuốc kích npk tinh canxi bomaster",1 Gói,1731955104241452378,,0,1614,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 18:59:54,31/07/2025 09:30:57,27/07/2025 18:59:55,31/07/2025 09:30:57,,03/08/2025 09:57:35,TTS
579774277821760785,1732115677373040986,"Kích Rễ BIO Hữu Cơ ROOTS 1kg - Bung Chồi, Ra Cơi, Vọt Đọt, Kích Rễ, Đẻ Nhánh, Tạo Mầm, Phục Hồi Cây Thối Rễ, Vàng Lá ( Hủ 1kg )",1 Hủ,1731955358228841818,,150000,308786,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,20,150000,30000,,,,,,,,0,0,27/07/2025 18:59:54,31/07/2025 09:30:57,27/07/2025 18:59:55,31/07/2025 09:30:57,,03/08/2025 09:57:35,TTS
579774875118044615,1731439369018116442,"Phân Thuốc NẤM KHUẨN FURAGIN Giúp Trị sương mai, thối nhũn, thán thư, héo xanh, khô đầu lá, bạc lá, rỉ rễ, nứt thân, xì mủ, rỉ sắt (100ml)",1 Chai,1731955529440658778,,116100,158333,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,,116100,,,,10,11610,,,,0,0,27/07/2025 19:53:01,30/07/2025 11:12:24,27/07/2025 19:53:02,30/07/2025 11:12:24,,02/08/2025 12:26:34,TTS
579775000679056494,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,389,VND,1,Thanh toán khi giao hàng,Đang xử lý,nhomtv.official,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:01:31,31/07/2025 14:49:17,27/07/2025 20:01:32,31/07/2025 14:49:17,,03/08/2025 07:39:49,TTS
579775000679056494,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,130,VND,1,Thanh toán khi giao hàng,Đang xử lý,nhomtv.official,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:01:31,31/07/2025 14:49:17,27/07/2025 20:01:32,31/07/2025 14:49:17,,03/08/2025 07:39:49,TTS
579775000679056494,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,379544,538381,VND,1,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Phát trực tiếp,7531733578134391560,fixed commission,0,0,0,12,379544,45545,,,,,,,,0,0,27/07/2025 20:01:31,31/07/2025 14:49:17,27/07/2025 20:01:32,31/07/2025 14:49:17,,03/08/2025 07:39:49,TTS
579775034581288746,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,106,VND,1,Thanh toán khi giao hàng,Đã hủy,mittikshop,Video,7518763764376816903,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 20:04:51,,27/07/2025 20:04:53,,,,TTS
579775034581288746,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,401300,953198,VND,2,Thanh toán khi giao hàng,Đã hủy,phch1987,Video,7514242978425146632,fixed commission,0,0,0,,802600,,,,10,80260,,,,0,0,27/07/2025 20:04:51,,27/07/2025 20:04:53,,,,TTS
579775034581288746,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,318,VND,1,Thanh toán khi giao hàng,Đã hủy,mittikshop,Video,7518763764376816903,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 20:04:51,,27/07/2025 20:04:53,,,,TTS
579775080911308586,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,388170,538381,VND,1,Thanh toán khi giao hàng,Đã hủy,phch1987,Video,7519040292838771976,fixed commission,0,0,0,,388170,,,,10,38817,,,,0,0,27/07/2025 20:06:16,,27/07/2025 20:06:17,,,,TTS
579775080911308586,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,389,VND,1,Thanh toán khi giao hàng,Đã hủy,mittikshop,Video,7518763764376816903,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 20:06:16,,27/07/2025 20:06:17,,,,TTS
579775080911308586,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,130,VND,1,Thanh toán khi giao hàng,Đã hủy,mittikshop,Video,7518763764376816903,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 20:06:16,,27/07/2025 20:06:17,,,,TTS
579775085510690602,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,388170,538381,VND,1,Thanh toán khi giao hàng,Đã hủy,phch1987,Video,7514242978425146632,fixed commission,0,0,0,,388170,,,,10,38817,,,,0,0,27/07/2025 20:08:27,,27/07/2025 20:08:28,,,,TTS
579775085510690602,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,389,VND,1,Thanh toán khi giao hàng,Đã hủy,mittikshop,Video,7518763764376816903,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 20:08:27,,27/07/2025 20:08:28,,,,TTS
579775085510690602,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,130,VND,1,Thanh toán khi giao hàng,Đã hủy,mittikshop,Video,7518763764376816903,fixed commission,0,0,0,30,0,,,,,,,,,0,0,27/07/2025 20:08:27,,27/07/2025 20:08:28,,,,TTS
579775203641689531,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,388170,538381,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Video,7495195704311188744,fixed commission,0,0,0,,388170,,,,12,46580,,,,0,0,27/07/2025 20:23:34,,27/07/2025 20:23:36,,,,TTS
579775262514120123,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,379544,538381,VND,1,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Phát trực tiếp,7531733578134391560,fixed commission,0,0,0,,379544,,,,12,45545,,,,0,0,27/07/2025 20:28:15,30/07/2025 10:27:10,27/07/2025 20:28:16,30/07/2025 10:27:10,,02/08/2025 10:27:42,TTS
579775213478249528,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,118,VND,1,Thanh toán khi giao hàng,Đang xử lý,quanphanbon,Video,7478915368862420225,fixed commission,0,0,0,12,0,,,,,,,,,0,0,27/07/2025 20:28:19,30/07/2025 09:07:11,27/07/2025 20:28:21,30/07/2025 09:07:11,,02/08/2025 09:20:18,TTS
579775213478249528,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,379544,530430,VND,1,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Phát trực tiếp,7531733578134391560,fixed commission,0,0,0,,379544,,,,12,45545,,,,0,0,27/07/2025 20:28:19,30/07/2025 09:07:11,27/07/2025 20:28:21,30/07/2025 09:07:11,,02/08/2025 09:20:18,TTS
579775213478249528,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,352,VND,1,Thanh toán khi giao hàng,Đang xử lý,quanphanbon,Video,7478915368862420225,fixed commission,0,0,0,12,0,,,,,,,,,0,0,27/07/2025 20:28:19,30/07/2025 09:07:11,27/07/2025 20:28:21,30/07/2025 09:07:11,,02/08/2025 09:20:18,TTS
579775356895725005,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,379544,564321,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Phát trực tiếp,7531733578134391560,fixed commission,0,0,0,,379544,,,,12,45545,,,,0,0,27/07/2025 20:28:52,,27/07/2025 20:28:53,,,,TTS
579775356895725005,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,509,VND,1,Thanh toán khi giao hàng,Đã hủy,ngaymaichoem,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:28:52,,27/07/2025 20:28:53,,,,TTS
579775356895725005,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,170,VND,1,Thanh toán khi giao hàng,Đã hủy,ngaymaichoem,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:28:52,,27/07/2025 20:28:53,,,,TTS
579775365152671420,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,130,VND,1,Thanh toán khi giao hàng,Đã hủy,gntnotfound,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:28:58,,27/07/2025 20:28:59,,,,TTS
579775365152671420,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,379544,538381,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Phát trực tiếp,7531733578134391560,fixed commission,0,0,0,12,379544,45545,,,,,,,,0,0,27/07/2025 20:28:58,,27/07/2025 20:28:59,,,,TTS
579775365152671420,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,389,VND,1,Thanh toán khi giao hàng,Đã hủy,gntnotfound,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:28:58,,27/07/2025 20:28:59,,,,TTS
579775481161614790,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,401300,943230,VND,2,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Video,7472218401104989448,fixed commission,0,0,0,12,802600,96312,,,,,,,,0,0,27/07/2025 20:42:16,30/07/2025 11:59:42,27/07/2025 20:42:18,30/07/2025 11:59:42,,02/08/2025 11:56:42,TTS
579775481161614790,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",1 Gói,1731954844244084058,,0,318,VND,1,Thanh toán khi giao hàng,Đang xử lý,smdo_a1,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:42:16,30/07/2025 11:59:42,27/07/2025 20:42:18,30/07/2025 11:59:42,,02/08/2025 11:56:42,TTS
579775481161614790,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",1 Gói,1731955134182819162,,0,106,VND,1,Thanh toán khi giao hàng,Đang xử lý,smdo_a1,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,,,,,,,,0,0,27/07/2025 20:42:16,30/07/2025 11:59:42,27/07/2025 20:42:18,30/07/2025 11:59:42,,02/08/2025 11:56:42,TTS
579775826869912833,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt, Mai Vàng, Cây Cảnh, Tiêu, Cà Phê Con",1 Chai,1731955012565370202,,110350,170250,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,30,110350,33105,,,,,,,,0,0,27/07/2025 21:07:04,30/07/2025 16:16:13,27/07/2025 21:07:05,30/07/2025 16:16:13,,,TTS
579776194920088719,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt, Mai Vàng, Cây Cảnh, Tiêu, Cà Phê Con",1 Chai,1731955012565370202,,115350,274122,VND,2,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Phát trực tiếp,7531727888882617106,fixed commission,0,0,0,30,230700,69210,,,,,,,,0,0,27/07/2025 21:37:19,31/07/2025 18:07:19,27/07/2025 21:37:20,31/07/2025 18:07:19,,03/08/2025 10:34:35,TTS
579776382203168610,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt, Mai Vàng, Cây Cảnh, Tiêu, Cà Phê Con",1 Chai,1731955012565370202,,145000,174333,VND,1,Thanh toán khi giao hàng,Đang xử lý,tynybonsai,Phát trực tiếp,7531750874796870417,fixed commission,0,0,0,30,145000,43500,,,,,,,,0,0,27/07/2025 21:51:55,30/07/2025 14:53:13,27/07/2025 21:51:56,30/07/2025 14:53:13,,02/08/2025 07:09:16,TTS
579777050418120470,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt, Mai Vàng, Cây Cảnh, Tiêu, Cà Phê Con",1 Chai,1731955012565370202,,145000,170250,VND,1,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Video,7517973632270863624,fixed commission,0,0,0,30,145000,43500,,,,,,,,0,0,27/07/2025 23:04:30,29/07/2025 16:50:06,27/07/2025 23:04:31,29/07/2025 16:50:06,,01/08/2025 09:16:06,TTS
579778570875995427,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,431300,538381,VND,1,Thanh toán khi giao hàng,Đang xử lý,nguyen.nong.dan.81,Phát trực tiếp,7531660097401228040,fixed commission,0,0,0,,431300,,,,12,51756,,,,0,0,28/07/2025 05:33:50,01/08/2025 18:31:19,28/07/2025 05:33:51,01/08/2025 18:31:19,,04/08/2025 10:23:12,TTS
579778885984945242,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,431300,538381,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Video,7525378003732319495,fixed commission,0,0,0,,431300,,,,12,51756,,,,0,0,28/07/2025 06:44:14,,28/07/2025 06:44:16,,,,TTS
579779724424939380,1730558606660962650,"Phân bón NANO AMINO A6 – Bung chồi, vọt đọt, thúc bật mầm hoa, xanh lá, dày lá meocham cay nước kháng npk kíchrễ",1 Gói,1731954866568856922,,28000,68000,VND,1,Thanh toán khi giao hàng,Đang xử lý,vuonmaianhquy,Video,7522809807246560532,fixed commission,0,0,0,30,28000,8400,,,,,,,,0,0,28/07/2025 08:38:40,31/07/2025 12:06:17,28/07/2025 08:38:42,31/07/2025 12:06:17,,03/08/2025 07:17:02,TTS
579779750450398298,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,538381,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Video,7525378003732319495,fixed commission,0,0,0,,383857,,,,12,46063,,,,0,0,28/07/2025 08:43:09,,28/07/2025 08:43:10,,,,TTS
579779998202496773,1730421932511889754,"MIG 38 Bung Đọt Đẻ Nhánh Cực Mạnh, Vọt Đọt, Bung Chồi, Vượt Tược ( 250ml )",1 Chai,1731955664654075226,,120000,166364,VND,1,Thanh toán khi giao hàng,Đang xử lý,tynybonsai,Video,7516140513968262407,fixed commission,0,0,0,30,120000,36000,,,,,,,,0,0,28/07/2025 09:13:15,30/07/2025 14:27:11,28/07/2025 09:13:16,30/07/2025 14:27:11,,02/08/2025 12:43:30,TTS
